id,state
3_00018,flights_4-departure_date=friday next week|flights_4-destination_airport=vancouver_ bc|flights_4-inbound_departure_time=4:35 am|flights_4-origin_airport=portland|flights_4-outbound_departure_time=4:35 am|flights_4-return_date=friday next week
3_00019,flights_4-departure_date=march 8th|flights_4-destination_airport=nyc|flights_4-inbound_departure_time=12:30 pm|flights_4-origin_airport=nyc|flights_4-outbound_departure_time=12:30 pm|flights_4-return_date=march 8th
3_00020,flights_4-departure_date=the 4th|flights_4-destination_airport=las vegas|flights_4-inbound_arrival_time=10:25 am|flights_4-inbound_departure_time=10:25 am|flights_4-origin_airport=atlanta_ ga|flights_4-outbound_departure_time=10:25 am|flights_4-return_date=the 4th
3_00021,flights_4-airlines=southwest airlines|flights_4-departure_date=9th of this month|flights_4-destination_airport=southwest airlines|flights_4-inbound_arrival_time=12 pm|flights_4-inbound_departure_time=12 pm|flights_4-origin_airport=southwest airlines|flights_4-outbound_arrival_time=12 pm|flights_4-outbound_departure_time=12 pm|flights_4-return_date=9th of this month
3_00022,flights_4-airlines=american airlines|flights_4-departure_date=12th of march|flights_4-destination_airport=american airlines|flights_4-inbound_arrival_time=5:46 am|flights_4-inbound_departure_time=3:45 pm|flights_4-number_of_tickets=2|flights_4-origin_airport=atlanta|flights_4-outbound_departure_time=3:45 pm. the return flight leaves at 9:20 pm|flights_4-return_date=12th of march
3_00023,flights_4-airlines=american|flights_4-departure_date=next friday|flights_4-destination_airport=atlanta_ ga|flights_4-inbound_arrival_time=8:50 am|flights_4-inbound_departure_time=8:50 am|flights_4-is_nonstop=no|flights_4-origin_airport=seattle|flights_4-outbound_departure_time=8:50 am|flights_4-return_date=next friday
3_00024,flights_4-departure_date=wednesday next week|flights_4-destination_airport=delhi|flights_4-inbound_arrival_time=8:59 pm|flights_4-inbound_departure_time=1:20 pm|flights_4-number_of_tickets=11|flights_4-origin_airport=nyc|flights_4-outbound_arrival_time=8:59 pm|flights_4-outbound_departure_time=11:15 pm and is a direct flight. the return flight leaves at 1:20 pm|flights_4-return_date=wednesday next week
3_00025,flights_4-departure_date=9th of march|flights_4-destination_airport=philly|flights_4-inbound_departure_time=3 pm|flights_4-is_nonstop=no|flights_4-origin_airport=atlanta|flights_4-outbound_departure_time=6:05 am|flights_4-return_date=9th of march
3_00026,flights_4-airlines=economy|flights_4-departure_date=12th of march|flights_4-destination_airport=chicago|flights_4-inbound_departure_time=11:20 am|flights_4-number_of_tickets=4|flights_4-origin_airport=chicago|flights_4-outbound_departure_time=11:20 am|flights_4-return_date=12th of march
3_00027,flights_4-airlines=united airlines|flights_4-departure_date=march 14th|flights_4-destination_airport=sfo|flights_4-inbound_departure_time=8:20 am|flights_4-origin_airport=ny|flights_4-outbound_departure_time=8:20 am|flights_4-return_date=march 14th
3_00028,flights_4-departure_date=march 5th|flights_4-destination_airport=seattle|flights_4-inbound_arrival_time=11:20 am|flights_4-inbound_departure_time=11:20 am|flights_4-origin_airport=vancouver_ bc|flights_4-outbound_arrival_time=11:20 am|flights_4-outbound_departure_time=11:20 am|flights_4-return_date=march 5th
3_00029,flights_4-departure_date=march 1st|flights_4-destination_airport=atlanta|flights_4-inbound_arrival_time=1:20 pm|flights_4-inbound_departure_time=1:20 pm and returning flight takes off at 9:30 am|flights_4-number_of_tickets=2|flights_4-origin_airport=delhion|flights_4-outbound_departure_time=1:20 pm and returning flight takes off at 9:30 am|flights_4-return_date=march 1st
3_00030,flights_4-departure_date=11th of this month|flights_4-destination_airport=las vegas|flights_4-inbound_arrival_time=4:25 am|flights_4-inbound_departure_time=9:40 am|flights_4-is_nonstop=paris|flights_4-origin_airport=paris|flights_4-outbound_arrival_time=4:25 am|flights_4-outbound_departure_time=9:40 am|flights_4-return_date=11th of this month
3_00031,flights_4-departure_date=14th of march|flights_4-destination_airport=new york|flights_4-inbound_arrival_time=1:35 am|flights_4-inbound_departure_time=1:35 am|flights_4-origin_airport=new york|flights_4-outbound_departure_time=1:35 am|flights_4-return_date=14th of march
3_00032,flights_4-airlines=delta airlines|flights_4-departure_date=the 13th|flights_4-destination_airport=portland|flights_4-inbound_arrival_time=12:50 pm|flights_4-inbound_departure_time=10:20 am|flights_4-is_nonstop=hi|flights_4-number_of_tickets=13|flights_4-origin_airport=portland|flights_4-outbound_arrival_time=12:50 pm|flights_4-outbound_departure_time=10:20 am|flights_4-return_date=next tuesday|flights_4-seating_class=13
3_00033,flights_4-departure_date=9th of march|flights_4-destination_airport=alaska airlines|flights_4-inbound_departure_time=12:25 pm|flights_4-origin_airport=alaska airlines|flights_4-outbound_departure_time=12:25 pm|flights_4-return_date=9th of march
3_00034,flights_4-airlines=united airlines|flights_4-departure_date=13th of march|flights_4-destination_airport=washington|flights_4-inbound_arrival_time=1:40 am|flights_4-inbound_departure_time=1:40 am|flights_4-origin_airport=ciudad de mexico|flights_4-outbound_departure_time=1:40 am|flights_4-return_date=13th of march
3_00035,flights_4-airlines=economy|flights_4-departure_date=march 5th|flights_4-destination_airport=atlanta|flights_4-inbound_arrival_time=10:30 pm|flights_4-inbound_departure_time=10:30 pm|flights_4-number_of_tickets=10|flights_4-origin_airport=new york city|flights_4-outbound_departure_time=10:30 pm|flights_4-return_date=march 5th|flights_4-seating_class=10
3_00036,flights_4-airlines=southwest airlines|flights_4-departure_date=13th of this month|flights_4-destination_airport=southwest airlines|flights_4-inbound_departure_time=10:20 am|flights_4-origin_airport=atlanta|flights_4-outbound_departure_time=10:20 am|flights_4-return_date=13th of this month
3_00037,flights_4-airlines=southwest airlines|flights_4-departure_date=14th of this month|flights_4-destination_airport=san fran|flights_4-inbound_departure_time=4:45 am|flights_4-is_nonstop=c|flights_4-origin_airport=san fran|flights_4-outbound_departure_time=4:45 am|flights_4-return_date=14th of this month
3_00038,flights_4-airlines=american airlines|flights_4-departure_date=12th of march|flights_4-destination_airport=outbound|flights_4-inbound_departure_time=4:15 am|flights_4-number_of_tickets=12|flights_4-origin_airport=toronto|flights_4-outbound_departure_time=8:01 am|flights_4-return_date=12th of march|flights_4-seating_class=45 pm inbound flight at $286
3_00039,flights_4-airlines=american airlines|flights_4-departure_date=the 11th|flights_4-destination_airport=atlanta|flights_4-inbound_departure_time=1:35 am|flights_4-number_of_tickets=35|flights_4-origin_airport=berlin_ germany|flights_4-outbound_departure_time=1:35 am|flights_4-return_date=the 11th
3_00040,flights_4-departure_date=wednesday next week|flights_4-destination_airport=washington|flights_4-inbound_departure_time=3:15 pm|flights_4-origin_airport=washington|flights_4-outbound_departure_time=3:15 pm|flights_4-return_date=wednesday next week
3_00041,flights_4-departure_date=6th of march|flights_4-destination_airport=american airlines|flights_4-inbound_arrival_time=4:55 am|flights_4-inbound_departure_time=4:55 am|flights_4-number_of_tickets=2|flights_4-origin_airport=sf|flights_4-outbound_arrival_time=4:55 am|flights_4-outbound_departure_time=4:55 am|flights_4-return_date=6th of march
3_00042,flights_4-departure_date=1st of this month|flights_4-destination_airport=washington|flights_4-inbound_arrival_time=8:35 pm and returns on 7:10 pm|flights_4-inbound_departure_time=8:35 pm|flights_4-number_of_tickets=211|flights_4-origin_airport=chicago|flights_4-outbound_arrival_time=8:35 pm and returns on 7:10 pm|flights_4-outbound_departure_time=8:35 pm|flights_4-return_date=1st of this month
3_00043,flights_4-airlines=american airlines|flights_4-departure_date=14th of this month|flights_4-destination_airport=seattle|flights_4-inbound_arrival_time=4:15 pm|flights_4-inbound_departure_time=4:15 pm|flights_4-is_nonstop=american|flights_4-origin_airport=vegas|flights_4-outbound_departure_time=4:15 pm|flights_4-return_date=14th of this month
3_00044,flights_4-airlines=delta airlines|flights_4-departure_date=the 3rd|flights_4-destination_airport=chi-town|flights_4-inbound_departure_time=4:10 pm|flights_4-number_of_tickets=1|flights_4-origin_airport=ciudad de mexico|flights_4-outbound_departure_time=4:10 pm|flights_4-return_date=the 3rd
3_00045,flights_4-departure_date=the 12th|flights_4-destination_airport=american airlines|flights_4-inbound_arrival_time=10:55 pm|flights_4-inbound_departure_time=10:55 pm|flights_4-origin_airport=atl|flights_4-outbound_departure_time=10:55 pm|flights_4-return_date=the 12th
3_00046,flights_4-departure_date=next tuesday|flights_4-destination_airport=nyc|flights_4-inbound_arrival_time=3:20 pm|flights_4-inbound_departure_time=3:20 pm|flights_4-is_nonstop=american|flights_4-origin_airport=philadelphia|flights_4-outbound_departure_time=3:20 pm|flights_4-return_date=next tuesday
3_00047,flights_4-departure_date=1st of this month|flights_4-destination_airport=vancouver_ bc|flights_4-inbound_arrival_time=4:11 pm|flights_4-inbound_departure_time=11:20 am|flights_4-number_of_tickets=1|flights_4-origin_airport=ny|flights_4-outbound_departure_time=11:20 am|flights_4-return_date=1st of this month
3_00048,flights_4-departure_date=march 6th|flights_4-destination_airport=philly|flights_4-inbound_arrival_time=2:55 am|flights_4-inbound_departure_time=2:55 am|flights_4-number_of_tickets=2|flights_4-origin_airport=philly|flights_4-outbound_arrival_time=2:55 am|flights_4-outbound_departure_time=2:55 am|flights_4-return_date=march 6th
3_00049,flights_4-airlines=united airlines|flights_4-departure_date=14th of march|flights_4-destination_airport=new york city|flights_4-inbound_arrival_time=8:10 pm|flights_4-inbound_departure_time=11 am|flights_4-number_of_tickets=14|flights_4-origin_airport=new york city|flights_4-outbound_arrival_time=8:10 pm|flights_4-outbound_departure_time=11 am|flights_4-return_date=14th of march
3_00084,rentalcars_3-add_insurance=chicago|rentalcars_3-car_type=sedan|rentalcars_3-city=chicago|rentalcars_3-end_date=7th of this month|rentalcars_3-pickup_location=chicago|rentalcars_3-pickup_time=16:00|rentalcars_3-start_date=7th of this month
3_00085,rentalcars_3-car_type=a8|rentalcars_3-city=san diego|rentalcars_3-end_date=12th of march|rentalcars_3-pickup_location=san diego|rentalcars_3-pickup_time=3 in the afternoon|rentalcars_3-start_date=12th of march
3_00086,rentalcars_3-add_insurance=until|rentalcars_3-car_type=rental|rentalcars_3-city=portland|rentalcars_3-end_date=10th of this month|rentalcars_3-pickup_location=portland|rentalcars_3-pickup_time=half past 9 in the morning from 8th of this month|rentalcars_3-start_date=10th of this month
3_00087,rentalcars_3-add_insurance=no|rentalcars_3-car_type=sportback|rentalcars_3-city=philly|rentalcars_3-end_date=march 13th|rentalcars_3-pickup_location=philly|rentalcars_3-pickup_time=5:15 pm
3_00088,rentalcars_3-add_insurance=love|rentalcars_3-car_type=a8|rentalcars_3-city=paris|rentalcars_3-end_date=9th of this month|rentalcars_3-pickup_location=paris|rentalcars_3-pickup_time=afternoon 1:15|rentalcars_3-start_date=9th of this month
3_00089,rentalcars_3-car_type=hatchback|rentalcars_3-city=rio|rentalcars_3-end_date=sunday this week|rentalcars_3-pickup_location=rio|rentalcars_3-pickup_time=2:30 in the afternoon|rentalcars_3-start_date=sunday this week
3_00090,rentalcars_3-add_insurance=until|rentalcars_3-car_type=a8|rentalcars_3-city=los angeles|rentalcars_3-end_date=march 9th|rentalcars_3-pickup_location=los angeles|rentalcars_3-pickup_time=3 in the afternoon|rentalcars_3-start_date=march 9th
3_00091,rentalcars_3-add_insurance=okay|rentalcars_3-car_type=a8|rentalcars_3-city=los angeles|rentalcars_3-end_date=7th of march|rentalcars_3-pickup_location=los angeles|rentalcars_3-pickup_time=3:30 pm|rentalcars_3-start_date=7th of march
3_00092,rentalcars_3-add_insurance=but|rentalcars_3-car_type=rental|rentalcars_3-city=las vegas|rentalcars_3-end_date=14th of march|rentalcars_3-pickup_location=las vegas|rentalcars_3-pickup_time=4:30 in the evening|rentalcars_3-start_date=14th of march
3_00093,rentalcars_3-add_insurance=march 3rd|rentalcars_3-car_type=a8|rentalcars_3-city=anaheim_ ca|rentalcars_3-end_date=the 6th|rentalcars_3-pickup_location=anaheim_ ca|rentalcars_3-pickup_time=2:15 in the afternoon|rentalcars_3-start_date=march 3rd
3_00094,rentalcars_3-add_insurance=no|rentalcars_3-car_type=suv|rentalcars_3-city=vegas|rentalcars_3-end_date=6th of march|rentalcars_3-pickup_location=vegas|rentalcars_3-pickup_time=5:15 pm|rentalcars_3-start_date=6th of march
3_00095,rentalcars_3-add_insurance=no|rentalcars_3-car_type=suv|rentalcars_3-city=seattle|rentalcars_3-end_date=11th of march|rentalcars_3-pickup_location=seattle|rentalcars_3-pickup_time=2 in the afternoon|rentalcars_3-start_date=11th of march
3_00096,rentalcars_3-add_insurance=suv|rentalcars_3-car_type=suv|rentalcars_3-city=portland|rentalcars_3-end_date=march 9th|rentalcars_3-pickup_location=portland|rentalcars_3-pickup_time=3 o"clock in the afternoon|rentalcars_3-start_date=march 9th
3_00097,rentalcars_3-add_insurance=ther|rentalcars_3-car_type=a8|rentalcars_3-city=anaheim|rentalcars_3-end_date=13th of this month|rentalcars_3-pickup_location=anaheim|rentalcars_3-pickup_time=12 pm|rentalcars_3-start_date=13th of this month
3_00098,rentalcars_3-add_insurance=not|rentalcars_3-car_type=sportback|rentalcars_3-city=sacramentow|rentalcars_3-end_date=9th of march|rentalcars_3-pickup_location=sacramentow|rentalcars_3-pickup_time=2 o"clock in the afternoon|rentalcars_3-start_date=9th of march
3_00099,rentalcars_3-add_insurance=not|rentalcars_3-car_type=rental|rentalcars_3-city=seattle|rentalcars_3-end_date=march 6th|rentalcars_3-pickup_location=seattle|rentalcars_3-pickup_time=14:00|rentalcars_3-start_date=march 6th until march 9th
3_00100,rentalcars_3-add_insurance=no|rentalcars_3-car_type=suv|rentalcars_3-city=portland|rentalcars_3-end_date=8th of this month|rentalcars_3-pickup_location=portland|rentalcars_3-pickup_time=11:15|rentalcars_3-start_date=8th of this month
3_00101,rentalcars_3-add_insurance=until|rentalcars_3-car_type=suv|rentalcars_3-city=chi-town|rentalcars_3-end_date=4th of march|rentalcars_3-pickup_location=chi-town|rentalcars_3-pickup_time=19:15|rentalcars_3-start_date=4th of march
3_00102,rentalcars_3-add_insurance=when do you want it?i need it next monday|rentalcars_3-car_type=dodge charger|rentalcars_3-city=san frant|rentalcars_3-end_date=march 8th|rentalcars_3-pickup_location=san frant|rentalcars_3-pickup_time=afternoon|rentalcars_3-start_date=march 8th
3_00103,rentalcars_3-add_insurance=7th of march|rentalcars_3-car_type=suv|rentalcars_3-city=long beach_ ca|rentalcars_3-end_date=7th of march|rentalcars_3-pickup_location=long beach_ ca|rentalcars_3-pickup_time=11 o"clock in the morning|rentalcars_3-start_date=7th of march
3_00104,rentalcars_3-add_insurance=10|rentalcars_3-car_type=suv|rentalcars_3-city=washington|rentalcars_3-end_date=10th of this month|rentalcars_3-pickup_location=washington|rentalcars_3-pickup_time=12:45|rentalcars_3-start_date=10th of this month
3_00105,rentalcars_3-add_insurance=no|rentalcars_3-car_type=suv|rentalcars_3-city=fresno|rentalcars_3-end_date=11th of this month|rentalcars_3-pickup_location=ha|rentalcars_3-pickup_time=the 12th|rentalcars_3-start_date=11th of this month
3_00106,rentalcars_3-add_insurance=not|rentalcars_3-car_type=suv|rentalcars_3-city=paris_ france|rentalcars_3-end_date=march 5th|rentalcars_3-pickup_location=paris_ france|rentalcars_3-pickup_time=6:30 pm|rentalcars_3-start_date=march 5th
3_00107,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=sedan|rentalcars_3-city=plan|rentalcars_3-end_date=11th of this month|rentalcars_3-pickup_location=plan|rentalcars_3-pickup_time=3:30 pm|rentalcars_3-start_date=11th of this month
3_00108,rentalcars_3-add_insurance=no|rentalcars_3-car_type=sedan|rentalcars_3-city=anaheim|rentalcars_3-end_date=13th of this month|rentalcars_3-pickup_location=anaheim|rentalcars_3-pickup_time=8 pm|rentalcars_3-start_date=march 14th
3_00109,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=hatchback|rentalcars_3-city=rio|rentalcars_3-end_date=march 11th|rentalcars_3-pickup_location=rio|rentalcars_3-pickup_time=19:30|rentalcars_3-start_date=march 11th
3_00110,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=suv|rentalcars_3-city=las vegas|rentalcars_3-end_date=14th of march|rentalcars_3-pickup_location=las vegas|rentalcars_3-pickup_time=2 o"clock in the afternoon|rentalcars_3-start_date=14th of march
3_00111,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=suv|rentalcars_3-city=washington|rentalcars_3-end_date=march 6th|rentalcars_3-pickup_location=washington|rentalcars_3-pickup_time=4:30 pm|rentalcars_3-start_date=march 6th
3_00112,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=sedan|rentalcars_3-city=new york|rentalcars_3-end_date=friday next week|rentalcars_3-pickup_location=new york|rentalcars_3-pickup_time=6:30 in the evening|rentalcars_3-start_date=friday next week
3_00113,rentalcars_3-add_insurance=not|rentalcars_3-car_type=hatchback|rentalcars_3-city=sydney_ australia|rentalcars_3-end_date=5th of march|rentalcars_3-pickup_location=sydney_ australia|rentalcars_3-pickup_time=5 pm|rentalcars_3-start_date=5th of march
3_00114,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=hatchback|rentalcars_3-city=fresno|rentalcars_3-end_date=march 6th|rentalcars_3-pickup_location=fresno|rentalcars_3-pickup_time=3:30 pm|rentalcars_3-start_date=march 2nd
3_00115,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=suv|rentalcars_3-city=warsaw|rentalcars_3-end_date=march 12th|rentalcars_3-pickup_location=warsaw|rentalcars_3-pickup_time=4:30 in the evening|rentalcars_3-start_date=march 12th
3_00116,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=suv|rentalcars_3-city=philly|rentalcars_3-end_date=14th of march|rentalcars_3-pickup_location=philly|rentalcars_3-pickup_time=3 pm|rentalcars_3-start_date=14th of march
3_00117,rentalcars_3-add_insurance=no|rentalcars_3-car_type=rental|rentalcars_3-city=lax|rentalcars_3-end_date=march 14th|rentalcars_3-pickup_location=lax|rentalcars_3-pickup_time=2 o"clock in the afternoon|rentalcars_3-start_date=march 14th
3_00118,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=hatchback|rentalcars_3-city=toronto|rentalcars_3-end_date=march 1st|rentalcars_3-pickup_location=toronto|rentalcars_3-pickup_time=2 pm|rentalcars_3-start_date=march 1st
3_00119,rentalcars_3-add_insurance=no|rentalcars_3-car_type=sedan|rentalcars_3-city=cape town|rentalcars_3-end_date=14th of march|rentalcars_3-pickup_location=cape town|rentalcars_3-pickup_time=18:30|rentalcars_3-start_date=14th of march
3_00120,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=hatchback|rentalcars_3-city=san diego|rentalcars_3-end_date=march 12th|rentalcars_3-pickup_location=san diego|rentalcars_3-pickup_time=7:30 pm|rentalcars_3-start_date=march 12th
3_00121,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=sportback sedan|rentalcars_3-city=phillybase|rentalcars_3-end_date=march 3rd|rentalcars_3-pickup_location=phillybase|rentalcars_3-pickup_time=2 pm|rentalcars_3-start_date=march 3rd
3_00122,rentalcars_3-add_insurance=no|rentalcars_3-car_type=suv|rentalcars_3-city=vegas|rentalcars_3-end_date=13th of this month|rentalcars_3-pickup_location=vegas|rentalcars_3-pickup_time=4:30 pm|rentalcars_3-start_date=13th of this month
3_00123,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=suv|rentalcars_3-city=las vegas|rentalcars_3-end_date=march 3rd|rentalcars_3-pickup_location=las vegas|rentalcars_3-pickup_time=2 pm|rentalcars_3-start_date=march 3rd
3_00124,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=sedan of audi a8|rentalcars_3-city=new york|rentalcars_3-end_date=march 14th|rentalcars_3-pickup_location=new york|rentalcars_3-pickup_time=7:30 pm|rentalcars_3-start_date=march 14th
3_00125,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=rental|rentalcars_3-city=washington|rentalcars_3-end_date=march 5th|rentalcars_3-pickup_location=washington|rentalcars_3-pickup_time=1:30 pm|rentalcars_3-start_date=march 8th
3_00126,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=hatchback|rentalcars_3-city=warsaw|rentalcars_3-end_date=march 13th|rentalcars_3-pickup_location=warsaw|rentalcars_3-pickup_time=1:30 pm|rentalcars_3-start_date=march 13th
3_00127,rentalcars_3-add_insurance=no|rentalcars_3-car_type=hatchback|rentalcars_3-city=philly|rentalcars_3-end_date=march 4th|rentalcars_3-pickup_location=philly|rentalcars_3-pickup_time=18:00|rentalcars_3-start_date=march 4th
4_00000,rentalcars_3-add_insurance=no|rentalcars_3-car_type=hatchback|rentalcars_3-city=atlanta|rentalcars_3-end_date=10th of this month|rentalcars_3-pickup_location=atlanta_ ga|rentalcars_3-pickup_time=3 pm|rentalcars_3-start_date=10th of this month
4_00001,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=rental|rentalcars_3-city=washington|rentalcars_3-end_date=march 4th|rentalcars_3-pickup_location=washington|rentalcars_3-pickup_time=5 pm|rentalcars_3-start_date=march 4th
4_00002,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=a8|rentalcars_3-city=anaheim|rentalcars_3-end_date=march 6th|rentalcars_3-pickup_location=anaheim|rentalcars_3-pickup_time=5 pm|rentalcars_3-start_date=next wednesday
4_00003,rentalcars_3-add_insurance=no|rentalcars_3-car_type=hatchback|rentalcars_3-city=sacramento|rentalcars_3-end_date=14th of this month|rentalcars_3-pickup_location=sacramento|rentalcars_3-pickup_time=12 pm|rentalcars_3-start_date=14th of this month
4_00004,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=hatchback|rentalcars_3-city=warsaw|rentalcars_3-end_date=11th of this month|rentalcars_3-pickup_location=warsaw|rentalcars_3-pickup_time=12 pm|rentalcars_3-start_date=11th of this month
4_00005,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=sedan|rentalcars_3-city=warsaw|rentalcars_3-end_date=march 4th|rentalcars_3-pickup_location=warsaw|rentalcars_3-pickup_time=2 pm|rentalcars_3-start_date=march 4th
4_00006,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=sedan_ an audi a8|rentalcars_3-city=rental|rentalcars_3-end_date=march 4th|rentalcars_3-pickup_location=rental|rentalcars_3-pickup_time=6:30 pm|rentalcars_3-start_date=march 4th
4_00007,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=suv|rentalcars_3-city=paris|rentalcars_3-end_date=march 9th|rentalcars_3-pickup_location=paris|rentalcars_3-pickup_time=10:30 am|rentalcars_3-start_date=march 9th
4_00008,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=sedan|rentalcars_3-city=san diego|rentalcars_3-end_date=4th of march|rentalcars_3-pickup_location=san diego|rentalcars_3-pickup_time=15:30|rentalcars_3-start_date=4th of march
4_00009,rentalcars_3-car_type=suv|rentalcars_3-city=long beach|rentalcars_3-end_date=8th of march|rentalcars_3-pickup_location=long beach|rentalcars_3-pickup_time=12:30 pm|rentalcars_3-start_date=8th of march
4_00010,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=sedan|rentalcars_3-city=phoenix|rentalcars_3-end_date=6th of march|rentalcars_3-pickup_location=phoenix|rentalcars_3-pickup_time=6 in the evening|rentalcars_3-start_date=6th of march
4_00011,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=sedan|rentalcars_3-city=delhi|rentalcars_3-end_date=11th of this month|rentalcars_3-pickup_location=delhi|rentalcars_3-pickup_time=1:30 pm|rentalcars_3-start_date=march 12th
4_00012,rentalcars_3-add_insurance=no|rentalcars_3-car_type=sedan|rentalcars_3-city=san fran|rentalcars_3-end_date=march 6th|rentalcars_3-pickup_location=san fran|rentalcars_3-pickup_time=3:30 pm|rentalcars_3-start_date=march 6th
4_00013,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=suv|rentalcars_3-city=atl|rentalcars_3-end_date=11th of this month|rentalcars_3-pickup_location=atl|rentalcars_3-pickup_time=17:00|rentalcars_3-start_date=11th of this month
4_00014,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=rental|rentalcars_3-city=sydney|rentalcars_3-end_date=14th of march|rentalcars_3-pickup_location=sydney|rentalcars_3-pickup_time=3 o"clock in the afternoon|rentalcars_3-start_date=14th of march
4_00015,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=sedan|rentalcars_3-city=cape town|rentalcars_3-end_date=march 11th|rentalcars_3-pickup_location=ap|rentalcars_3-pickup_time=5 pm|rentalcars_3-start_date=march 11th
4_00016,rentalcars_3-add_insurance=no|rentalcars_3-car_type=suv|rentalcars_3-city=vegas|rentalcars_3-end_date=march 12th|rentalcars_3-pickup_location=vegas|rentalcars_3-pickup_time=2 pm|rentalcars_3-start_date=march 12th
4_00017,rentalcars_3-add_insurance=no|rentalcars_3-car_type=sport|rentalcars_3-city=sacramento|rentalcars_3-end_date=march 10th|rentalcars_3-pickup_location=sacramento|rentalcars_3-pickup_time=6 pm|rentalcars_3-start_date=march 10th
4_00018,rentalcars_3-add_insurance=yes|rentalcars_3-car_type=ford|rentalcars_3-city=sydney_ australia|rentalcars_3-end_date=march 12th|rentalcars_3-pickup_location=sydney_ australia|rentalcars_3-pickup_time=3:30 in the afternoon|rentalcars_3-start_date=march 12th
4_00019,rentalcars_3-add_insurance=no|rentalcars_3-car_type=suv|rentalcars_3-city=many|rentalcars_3-end_date=march 4th|rentalcars_3-pickup_location=san international airport|rentalcars_3-pickup_time=12 pm|rentalcars_3-start_date=march 4th
5_00022,travel_1-attraction_name=30 st mary axe (the gherkin|travel_1-category=slippery|travel_1-location=london
5_00023,travel_1-location=lax
5_00024,travel_1-attraction_name=alcatraz island|travel_1-category=kids|travel_1-good_for_kids=not|travel_1-location=san francisco
5_00025,travel_1-attraction_name=american church|travel_1-category=france|travel_1-location=paris_ france
5_00026,travel_1-attraction_name=vibrant cultural heritage museum|travel_1-category=az|travel_1-location=phoenix
5_00027,travel_1-attraction_name=cdmxi|travel_1-category=cdmxi|travel_1-good_for_kids=cd|travel_1-location=plan
5_00028,travel_1-attraction_name=checking out 92nd street y|travel_1-category=arts|travel_1-location=ny
5_00029,travel_1-attraction_name=oracle park|travel_1-category=sf|travel_1-location=sf
5_00030,travel_1-attraction_name=360 chicago|travel_1-category=chi-town|travel_1-location=chi-town
5_00031,travel_1-attraction_name=30 st mary axe (the gherkin|travel_1-category=england|travel_1-good_for_kids=london_ england|travel_1-location=london_ england
5_00032,travel_1-attraction_name=kuala lumpur|travel_1-category=kuala lumpur|travel_1-location=kuala lumpur
5_00033,travel_1-location=sd
5_00034,travel_1-category=sports|travel_1-location=sydney
5_00035,travel_1-attraction_name=not|travel_1-category=not|travel_1-good_for_kids=not|travel_1-location=chicago
5_00036,travel_1-attraction_name=american church|travel_1-category=plan|travel_1-location=paris
5_00037,travel_1-attraction_name=worship|travel_1-category=worship|travel_1-good_for_kids=worship|travel_1-location=new york
5_00038,travel_1-attraction_name=american folk art museum|travel_1-category=new york|travel_1-good_for_kids=attraction|travel_1-location=new york
5_00039,travel_1-attraction_name=holy trinity brompton|travel_1-category=worship|travel_1-free_entry=attraction|travel_1-good_for_kids=holy trinity brompton|travel_1-location=london_ england
5_00040,travel_1-attraction_name=apsley house|travel_1-category=museum|travel_1-location=london_ uk
5_00041,travel_1-attraction_name=orpheum|travel_1-category=vancouver|travel_1-good_for_kids=performing arts|travel_1-location=vancouver
5_00042,travel_1-category=historical landmark|travel_1-location=paris
5_00043,travel_1-attraction_name=lan su chinese gardenok|travel_1-category=lan su chinese gardenok|travel_1-location=portland
5_00044,travel_1-attraction_name=aquarium of the pacific|travel_1-location=long beach
5_00045,travel_1-attraction_name=gherkin|travel_1-category=england|travel_1-free_entry=london|travel_1-location=london_ england
5_00046,travel_1-attraction_name=american church|travel_1-category=paris|travel_1-location=paris
5_00047,travel_1-attraction_name=cdmx|travel_1-category=cdmx|travel_1-location=cdmx
5_00048,travel_1-attraction_name=castle clinton national monument|travel_1-category=new york|travel_1-good_for_kids=national monument|travel_1-location=new york
