id,state
MUL2270,hotel-hotel-name=archway house|train-train-arriveby=18:30|train-train-day=tuesday|train-train-departure=london kings cross|train-train-destination=cambridge
MUL2275,hotel-hotel-bookday=saturday|hotel-hotel-bookpeople=45|hotel-hotel-bookstay=45|hotel-hotel-name=huntingdon marriott hotel|train-train-arriveby=16:45|train-train-bookpeople=45|train-train-day=saturday|train-train-departure=london liverpool street|train-train-destination=cambridge
MUL2281,hotel-hotel-area=north|hotel-hotel-bookday=tuesday|hotel-hotel-bookpeople=5|hotel-hotel-bookstay=5|hotel-hotel-name=acorn guesthouse|hotel-hotel-parking=yes|hotel-hotel-type=guesthouse|train-train-arriveby=19:00|train-train-bookpeople=5|train-train-day=sunday|train-train-departure=cambridge|train-train-destination=london liverpool street
MUL2284,hotel-hotel-name=carolina bed and breakfast|train-train-arriveby=15:15|train-train-bookpeople=15|train-train-day=sunday|train-train-departure=london liverpool street|train-train-destination=cambridge
MUL2290,hotel-hotel-name=express by holiday inn cambridge|hotel-hotel-parking=not|hotel-hotel-stars=12|train-train-day=thursday|train-train-departure=cambridge|train-train-destination=petersborough|train-train-leaveat=12:15
MUL2294,hotel-hotel-internet=yes|hotel-hotel-name=express by holiday inn cambridge|hotel-hotel-pricerange=cheap|train-train-bookpeople=18|train-train-day=saturday|train-train-departure=cambridge|train-train-destination=london kings cross|train-train-leaveat=18:30
PMUL0006,hotel-hotel-area=south|hotel-hotel-internet=yes|hotel-hotel-pricerange=moderatel|restaurant-restaurant-area=south|restaurant-restaurant-food=chinese|restaurant-restaurant-name=the lucky star|taxi-taxi-departure=bridge guest house|taxi-taxi-destination=lucky star|taxi-taxi-leaveat=17:00
PMUL0012,hotel-hotel-internet=yes|hotel-hotel-pricerange=cheap|hotel-hotel-stars=4|hotel-hotel-type=hotel|restaurant-restaurant-area=west|restaurant-restaurant-bookday=friday|restaurant-restaurant-bookpeople=3|restaurant-restaurant-booktime=11:30|restaurant-restaurant-food=italian|restaurant-restaurant-name=la margherita|restaurant-restaurant-pricerange=cheap|taxi-taxi-arriveby=11:30|taxi-taxi-departure=la margherita|taxi-taxi-destination=la margherita
PMUL0048,hotel-hotel-bookday=saturday|hotel-hotel-bookpeople=3|hotel-hotel-bookstay=45|hotel-hotel-name=acorn guest house|hotel-hotel-parking=yes|hotel-hotel-stars=4|hotel-hotel-type=guesthouse|restaurant-restaurant-area=centre|restaurant-restaurant-bookday=saturday|restaurant-restaurant-bookpeople=3|restaurant-restaurant-booktime=19:45|restaurant-restaurant-food=chinese|restaurant-restaurant-name=shanghai family restaurant|restaurant-restaurant-pricerange=moderate
PMUL0069,hotel-hotel-area=centre|hotel-hotel-bookday=tuesday|hotel-hotel-bookpeople=3|hotel-hotel-bookstay=5|hotel-hotel-name=gonville hotel|hotel-hotel-parking=yes|hotel-hotel-type=hotel|restaurant-restaurant-area=centre|restaurant-restaurant-food=indian|restaurant-restaurant-pricerange=expensive
PMUL0076,hotel-hotel-area=centre|hotel-hotel-internet=yes|hotel-hotel-parking=yes|hotel-hotel-stars=3|hotel-hotel-type=hotel|restaurant-restaurant-area=centre|restaurant-restaurant-bookday=wednesday|restaurant-restaurant-bookpeople=5|restaurant-restaurant-booktime=12:00|restaurant-restaurant-food=indian|restaurant-restaurant-name=mahal of cambridge|restaurant-restaurant-pricerange=expensive
PMUL0079,hotel-hotel-area=north|hotel-hotel-parking=yes|hotel-hotel-stars=4|restaurant-restaurant-area=north|restaurant-restaurant-bookday=monday|restaurant-restaurant-bookpeople=012|restaurant-restaurant-booktime=12:15|restaurant-restaurant-name=saigon city|restaurant-restaurant-pricerange=cheap
PMUL0089,hotel-hotel-area=east|hotel-hotel-bookday=thursday|hotel-hotel-bookpeople=5|hotel-hotel-bookstay=3|hotel-hotel-name=express by holiday inn cambridge|hotel-hotel-pricerange=expensive|restaurant-restaurant-area=east|restaurant-restaurant-bookday=thursday|restaurant-restaurant-bookpeople=5|restaurant-restaurant-booktime=19:45|restaurant-restaurant-food=chinese|restaurant-restaurant-name=yu garden
PMUL0090,hotel-hotel-bookday=wednesday|hotel-hotel-bookpeople=8|hotel-hotel-bookstay=5|hotel-hotel-internet=yes|hotel-hotel-name=arbury lodge guesthouse|hotel-hotel-type=hotel|restaurant-restaurant-area=south|restaurant-restaurant-food=chinese
PMUL0095,hotel-hotel-bookday=friday|hotel-hotel-bookpeople=3|hotel-hotel-bookstay=139|hotel-hotel-name=finches bed and breakfast|restaurant-restaurant-area=west|restaurant-restaurant-bookday=friday|restaurant-restaurant-bookpeople=30|restaurant-restaurant-booktime=20:00|restaurant-restaurant-food=europeon|restaurant-restaurant-name=cambridge lodge restaurant|restaurant-restaurant-pricerange=expensive|taxi-taxi-arriveby=20:00|taxi-taxi-departure=finches bed and breakfast|taxi-taxi-destination=cambridge lodge restaurant
PMUL0109,hotel-hotel-area=centre|hotel-hotel-internet=yes|hotel-hotel-name=alexander bed and breakfast|hotel-hotel-parking=yes|hotel-hotel-pricerange=cheap|restaurant-restaurant-bookday=friday|restaurant-restaurant-bookpeople=6|restaurant-restaurant-booktime=12:00|restaurant-restaurant-name=restaurant one seven
PMUL0129,hotel-hotel-bookday=tuesday|hotel-hotel-bookpeople=4|hotel-hotel-bookstay=2|hotel-hotel-internet=yes|hotel-hotel-name=he bridge guest house|hotel-hotel-pricerange=moderatel|hotel-hotel-stars=3|hotel-hotel-type=guesthouse|restaurant-restaurant-bookday=tuesday|restaurant-restaurant-bookpeople=4|restaurant-restaurant-booktime=16:15|restaurant-restaurant-name=little seoul|taxi-taxi-arriveby=16:15|taxi-taxi-departure=bridge guest house|taxi-taxi-destination=little seoul
PMUL0182,hotel-hotel-area=west|hotel-hotel-internet=yes|hotel-hotel-name=huntingdon marriott hotel|hotel-hotel-pricerange=expensive|restaurant-restaurant-area=west|restaurant-restaurant-bookday=saturday|restaurant-restaurant-bookpeople=8|restaurant-restaurant-booktime=17:30|restaurant-restaurant-food=european|restaurant-restaurant-name=cambridge lodge restaurant|taxi-taxi-arriveby=17:30|taxi-taxi-departure=cambridge lodge|taxi-taxi-destination=cambridge lodge
PMUL0204,hotel-hotel-area=south|hotel-hotel-name=lensfield hotel|hotel-hotel-parking=yes|hotel-hotel-pricerange=expensive|hotel-hotel-stars=23|restaurant-restaurant-area=south|restaurant-restaurant-food=chinese|restaurant-restaurant-pricerange=expensive
PMUL0205,hotel-hotel-area=east|hotel-hotel-bookday=monday|hotel-hotel-bookpeople=13|hotel-hotel-bookstay=5|hotel-hotel-name=express by holiday inn cambridge|hotel-hotel-pricerange=expensive|hotel-hotel-stars=2|restaurant-restaurant-area=east|restaurant-restaurant-bookday=monday|restaurant-restaurant-bookpeople=13|restaurant-restaurant-booktime=13:15|restaurant-restaurant-food=chinese|restaurant-restaurant-name=yu garden|restaurant-restaurant-pricerange=expensive|taxi-taxi-arriveby=13:15|taxi-taxi-departure=express by holiday inn cambridge|taxi-taxi-destination=yu garden
PMUL0262,hotel-hotel-bookday=monday|hotel-hotel-bookpeople=6|hotel-hotel-bookstay=5|hotel-hotel-name=cityroomz|restaurant-restaurant-food=seafood|restaurant-restaurant-name=loch fine|restaurant-restaurant-pricerange=expensive|taxi-taxi-departure=cityroomz|taxi-taxi-destination=loch fine|taxi-taxi-leaveat=12:00
PMUL0265,hotel-hotel-bookday=tuesday|hotel-hotel-bookpeople=2|hotel-hotel-bookstay=2|hotel-hotel-name=autumn house|restaurant-restaurant-area=centre|restaurant-restaurant-bookday=tuesday|restaurant-restaurant-bookpeople=2|restaurant-restaurant-booktime=14:30|restaurant-restaurant-food=indian|restaurant-restaurant-name=golden curry|restaurant-restaurant-pricerange=expensive
PMUL0267,hotel-hotel-bookday=sunday|hotel-hotel-bookpeople=35|hotel-hotel-bookstay=21|hotel-hotel-name=alexander bed and breakfast|hotel-hotel-type=hotel|restaurant-restaurant-area=centre|restaurant-restaurant-food=chinese|restaurant-restaurant-name=sesame restaurant and bar|restaurant-restaurant-pricerange=expensive|taxi-taxi-departure=alexander bed and breakfast|taxi-taxi-destination=sesame restaurant and bar|taxi-taxi-leaveat=15:15
PMUL0276,hotel-hotel-bookday=monday|hotel-hotel-bookpeople=3|hotel-hotel-bookstay=2|hotel-hotel-name=hobsons house|restaurant-restaurant-area=centre|restaurant-restaurant-bookday=monday|restaurant-restaurant-bookpeople=3|restaurant-restaurant-booktime=17:45|restaurant-restaurant-food=japanese|restaurant-restaurant-name=wagamama|restaurant-restaurant-pricerange=expensive|taxi-taxi-arriveby=17:45|taxi-taxi-departure=hobsons house|taxi-taxi-destination=wagamama
PMUL0286,hotel-hotel-internet=west|hotel-hotel-pricerange=cheap|hotel-hotel-stars=3|restaurant-restaurant-area=centre|restaurant-restaurant-food=indian|restaurant-restaurant-name=kohinoor|restaurant-restaurant-pricerange=cheap|taxi-taxi-departure=kohinoor|taxi-taxi-destination=kohinoor|taxi-taxi-leaveat=11:15
PMUL0320,hotel-hotel-bookday=friday|hotel-hotel-bookpeople=3|hotel-hotel-bookstay=2|hotel-hotel-internet=yes|hotel-hotel-name=lovell lodge|hotel-hotel-parking=yes|hotel-hotel-pricerange=moderate|hotel-hotel-type=hotel|restaurant-restaurant-area=centre|restaurant-restaurant-bookday=friday|restaurant-restaurant-food=chinese|restaurant-restaurant-name=lan hong house|restaurant-restaurant-pricerange=moderate|taxi-taxi-departure=lovell lodge|taxi-taxi-destination=lan hong house|taxi-taxi-leaveat=24:30
PMUL0367,hotel-hotel-area=east|hotel-hotel-bookday=friday|hotel-hotel-bookpeople=7|hotel-hotel-bookstay=3|hotel-hotel-name=allenbell guesthoust|hotel-hotel-pricerange=cheapl|hotel-hotel-type=guesthouse|restaurant-restaurant-area=east|restaurant-restaurant-bookday=friday|restaurant-restaurant-bookpeople=7|restaurant-restaurant-booktime=14:45|restaurant-restaurant-food=italian|restaurant-restaurant-name=pizza hut fen ditton|taxi-taxi-arriveby=14:45|taxi-taxi-departure=allenbell guesthoust|taxi-taxi-destination=pizza hut fen ditton
PMUL0399,hotel-hotel-area=west|hotel-hotel-internet=yes|hotel-hotel-name=finches bed and breakfast|hotel-hotel-pricerange=cheap|hotel-hotel-type=guesthouse|restaurant-restaurant-area=west|restaurant-restaurant-food=italian|restaurant-restaurant-name=ask|restaurant-restaurant-pricerange=cheap|taxi-taxi-departure=finches bed and breakfast|taxi-taxi-destination=finches bed and breakfast|taxi-taxi-leaveat=3:00
PMUL0410,hotel-hotel-area=east|hotel-hotel-bookday=friday|hotel-hotel-bookpeople=13|hotel-hotel-bookstay=13|hotel-hotel-name=express by holiday inn cambridge|hotel-hotel-pricerange=expensive|restaurant-restaurant-bookday=friday|restaurant-restaurant-bookpeople=13|restaurant-restaurant-booktime=13:45|restaurant-restaurant-food=chinese|restaurant-restaurant-name=good luck|restaurant-restaurant-pricerange=expensive
PMUL0441,hotel-hotel-bookpeople=51|hotel-hotel-name=allenbell|restaurant-restaurant-area=west|restaurant-restaurant-bookday=tuesday|restaurant-restaurant-bookpeople=51|restaurant-restaurant-booktime=19:45|restaurant-restaurant-food=italian|restaurant-restaurant-name=prezzo|restaurant-restaurant-pricerange=moderate
PMUL0457,hotel-hotel-name=a and b guest house|hotel-hotel-parking=yes|restaurant-restaurant-area=centre|restaurant-restaurant-bookday=tuesday|restaurant-restaurant-bookpeople=3|restaurant-restaurant-booktime=17:45|restaurant-restaurant-food=spanish|restaurant-restaurant-name=la raza|restaurant-restaurant-pricerange=cheap
PMUL0506,restaurant-restaurant-area=north|restaurant-restaurant-bookday=thursday|restaurant-restaurant-bookpeople=5|restaurant-restaurant-booktime=10:15|restaurant-restaurant-food=chinese|restaurant-restaurant-name=nirala|restaurant-restaurant-pricerange=moderate|train-train-bookpeople=5|train-train-day=thursday|train-train-departure=cambridge|train-train-destination=birmingham new street|train-train-leaveat=17:00
PMUL0509,restaurant-restaurant-area=south|restaurant-restaurant-bookday=sunday|restaurant-restaurant-bookpeople=52|restaurant-restaurant-booktime=18:00|restaurant-restaurant-food=italian|restaurant-restaurant-name=frankie and bennys|restaurant-restaurant-pricerange=expensive|train-train-bookpeople=52|train-train-day=sunday|train-train-departure=norwich|train-train-destination=cambridge|train-train-leaveat=12:00
PMUL0518,restaurant-restaurant-bookday=monday|restaurant-restaurant-bookpeople=2|restaurant-restaurant-booktime=18:15|restaurant-restaurant-name=golden wok|train-train-departure=cambridge|train-train-destination=ely
PMUL0522,restaurant-restaurant-area=west|restaurant-restaurant-bookday=sunday|restaurant-restaurant-bookpeople=5|restaurant-restaurant-booktime=18:00|restaurant-restaurant-food=british|restaurant-restaurant-name=graffiti|restaurant-restaurant-pricerange=expensive|train-train-arriveby=09:00|train-train-day=sunday|train-train-departure=stevenage|train-train-destination=cambridge
PMUL0548,restaurant-restaurant-area=east|restaurant-restaurant-bookday=saturday|restaurant-restaurant-bookpeople=7|restaurant-restaurant-booktime=17:45|restaurant-restaurant-food=british|restaurant-restaurant-name=graffton hotel restaurant|train-train-arriveby=19:15|train-train-bookpeople=7|train-train-day=saturday|train-train-departure=cambridge|train-train-destination=birmingham new street
PMUL0550,restaurant-restaurant-area=centre|restaurant-restaurant-bookday=monday|restaurant-restaurant-bookpeople=28|restaurant-restaurant-booktime=10:30|restaurant-restaurant-food=chinese|restaurant-restaurant-name=charlie chan|restaurant-restaurant-pricerange=cheap|train-train-arriveby=18:45|train-train-day=monday|train-train-departure=cambridge|train-train-destination=bishops stortford
PMUL0558,restaurant-restaurant-bookday=sunday|restaurant-restaurant-bookpeople=8|restaurant-restaurant-booktime=17:00|restaurant-restaurant-name=darrys cookhouse and wine shop|train-train-arriveby=12:15|train-train-destination=cambridge
PMUL0566,restaurant-restaurant-area=centre|restaurant-restaurant-bookday=sunday|restaurant-restaurant-bookpeople=2|restaurant-restaurant-booktime=18:45|restaurant-restaurant-food=international|restaurant-restaurant-name=the varsity restaurant|restaurant-restaurant-pricerange=moderatel|train-train-arriveby=9:15|train-train-bookpeople=2|train-train-day=sunday|train-train-departure=london liverpool street|train-train-destination=cambridge
PMUL0573,restaurant-restaurant-area=centre|restaurant-restaurant-bookday=wednesday|restaurant-restaurant-bookpeople=79|restaurant-restaurant-booktime=18:15|restaurant-restaurant-food=modern european|restaurant-restaurant-name=darrys cookhouse and wine shop|restaurant-restaurant-pricerange=expensive|train-train-day=wednesday|train-train-departure=london liverpool street|train-train-destination=cambridge|train-train-leaveat=14:00
PMUL0578,restaurant-restaurant-area=west|restaurant-restaurant-food=british|restaurant-restaurant-name=saint johns chop house|restaurant-restaurant-pricerange=moderate|train-train-arriveby=16:30|train-train-day=wednesday|train-train-departure=cambridge|train-train-destination=birmingham new street
PMUL0599,restaurant-restaurant-bookday=monday|restaurant-restaurant-bookpeople=19|restaurant-restaurant-booktime=13:30|restaurant-restaurant-food=mexican|restaurant-restaurant-name=chiquito restaurant bar|restaurant-restaurant-pricerange=expensive|train-train-arriveby=17:00|train-train-day=monday|train-train-departure=cambridge|train-train-destination=kings lynn
PMUL0615,restaurant-restaurant-area=centre|restaurant-restaurant-food=chinese|restaurant-restaurant-pricerange=expensive|train-train-day=monday|train-train-departure=birmingham new street|train-train-destination=cambridge|train-train-leaveat=13:15
PMUL0630,restaurant-restaurant-area=centre|restaurant-restaurant-food=italian|restaurant-restaurant-pricerange=expensive|train-train-bookpeople=45|train-train-day=wednesday|train-train-departure=leicester|train-train-destination=cambridge from leicester|train-train-leaveat=16:45
PMUL0674,restaurant-restaurant-bookday=thursday|restaurant-restaurant-bookpeople=4|restaurant-restaurant-booktime=13:15|restaurant-restaurant-name=mahal of cambridge|train-train-arriveby=08:00|train-train-day=thursday|train-train-departure=stansted airport|train-train-destination=cambridge
PMUL0685,restaurant-restaurant-area=north|restaurant-restaurant-bookday=saturday|restaurant-restaurant-bookpeople=4|restaurant-restaurant-booktime=16:00|restaurant-restaurant-food=italian|train-train-day=sunday|train-train-departure=cambridge|train-train-destination=norwich|train-train-leaveat=13:00
PMUL0692,restaurant-restaurant-name=curry garden|train-train-arriveby=11:15|train-train-bookpeople=35|train-train-day=monday|train-train-departure=ely|train-train-destination=cambridge
PMUL0713,restaurant-restaurant-area=west|restaurant-restaurant-food=european|restaurant-restaurant-name=bridge lodge restaurant|restaurant-restaurant-pricerange=expensive|train-train-bookpeople=2|train-train-day=saturday|train-train-departure=leicester|train-train-destination=cambridge|train-train-leaveat=13:45
PMUL0732,restaurant-restaurant-bookday=friday|restaurant-restaurant-bookpeople=6|restaurant-restaurant-booktime=14:00|restaurant-restaurant-food=mediterranean|restaurant-restaurant-name=the gardenia|restaurant-restaurant-pricerange=cheap|train-train-arriveby=15:45|train-train-bookpeople=6|train-train-day=saturday|train-train-departure=cambridge|train-train-destination=peterborough
PMUL0745,restaurant-restaurant-area=south|restaurant-restaurant-bookday=friday|restaurant-restaurant-bookpeople=7|restaurant-restaurant-booktime=19:30|restaurant-restaurant-food=italian|restaurant-restaurant-name=pizza hut cherry hinton|restaurant-restaurant-pricerange=moderate|train-train-arriveby=12:00|train-train-bookpeople=7|train-train-day=friday|train-train-departure=kings lynn|train-train-destination=cambridge
PMUL0768,restaurant-restaurant-area=centre|restaurant-restaurant-bookday=tuesday|restaurant-restaurant-bookpeople=6|restaurant-restaurant-booktime=13:30|restaurant-restaurant-food=british|restaurant-restaurant-name=restaurant one seven|restaurant-restaurant-pricerange=moderate
PMUL0782,restaurant-restaurant-area=centre|restaurant-restaurant-bookday=saturday|restaurant-restaurant-bookpeople=5|restaurant-restaurant-booktime=19:30|restaurant-restaurant-food=italian|restaurant-restaurant-name=don pasquale pizzeria|restaurant-restaurant-pricerange=expensive|train-train-arriveby=10:15|train-train-bookpeople=5|train-train-day=sunday|train-train-departure=broxbourne|train-train-destination=cambridge
PMUL0795,restaurant-restaurant-area=west|restaurant-restaurant-bookday=wednesday|restaurant-restaurant-bookpeople=4|restaurant-restaurant-booktime=15:15|restaurant-restaurant-food=italian|restaurant-restaurant-name=prezzo|restaurant-restaurant-pricerange=moderate|train-train-arriveby=12:00|train-train-day=wednesday|train-train-departure=birmingham new street|train-train-destination=cambridge
PMUL0815,restaurant-restaurant-food=asian oriental|restaurant-restaurant-name=dojo noodle bar|restaurant-restaurant-pricerange=cheap|train-train-bookpeople=45|train-train-day=tuesday|train-train-departure=ely|train-train-destination=cambridge|train-train-leaveat=20:45
PMUL0832,restaurant-restaurant-area=centre|restaurant-restaurant-bookday=monday|restaurant-restaurant-bookpeople=6|restaurant-restaurant-booktime=12:30|restaurant-restaurant-food=asian oriental|restaurant-restaurant-name=yippee noodle bar|restaurant-restaurant-pricerange=moderatel|train-train-bookpeople=6|train-train-day=saturday|train-train-departure=cambridge|train-train-destination=peterborough|train-train-leaveat=18:45
PMUL0844,restaurant-restaurant-name=pizza hut city centre|train-train-day=wednesday|train-train-departure=stevenage|train-train-destination=cambridge|train-train-leaveat=19:45
PMUL0864,restaurant-restaurant-area=centre|restaurant-restaurant-bookday=sunday|restaurant-restaurant-bookpeople=5|restaurant-restaurant-booktime=12:15|restaurant-restaurant-food=italian|restaurant-restaurant-name=pizza hut city centre|restaurant-restaurant-pricerange=cheap|train-train-arriveby=10:45|train-train-day=monday|train-train-departure=cambridge|train-train-destination=kings lynn
PMUL0873,restaurant-restaurant-area=north|restaurant-restaurant-bookday=monday|restaurant-restaurant-bookpeople=22|restaurant-restaurant-booktime=11:15|restaurant-restaurant-food=chinese|restaurant-restaurant-name=the hotpot|train-train-arriveby=16:15|train-train-day=monday|train-train-departure=cambridge|train-train-destination=broxbourne
PMUL0875,restaurant-restaurant-name=cafe uno|train-train-bookpeople=07|train-train-day=friday|train-train-departure=cambridge|train-train-destination=ely|train-train-leaveat=18:15
PMUL0899,restaurant-restaurant-bookday=monday|restaurant-restaurant-bookpeople=16|restaurant-restaurant-booktime=13:00|restaurant-restaurant-name=travellers rest|train-train-arriveby=16:00|train-train-bookpeople=16|train-train-day=monday|train-train-departure=cambridge|train-train-destination=broxbourne
PMUL0919,restaurant-restaurant-bookday=friday|restaurant-restaurant-bookpeople=6|restaurant-restaurant-booktime=13:15|restaurant-restaurant-food=indian|restaurant-restaurant-name=curry garden|restaurant-restaurant-pricerange=expensive|train-train-arriveby=07:52|train-train-day=friday|train-train-departure=stansted airport|train-train-destination=cambridge
PMUL0938,restaurant-restaurant-area=south|restaurant-restaurant-bookday=wednesday|restaurant-restaurant-bookpeople=6|restaurant-restaurant-booktime=14:00|restaurant-restaurant-food=mexican|restaurant-restaurant-name=chiquito restaurant bar|restaurant-restaurant-pricerange=expensive|train-train-bookpeople=6|train-train-day=thursday|train-train-departure=cambridge|train-train-destination=london kings cross|train-train-leaveat=15:45
PMUL0982,restaurant-restaurant-area=centre|restaurant-restaurant-food=chinese|restaurant-restaurant-pricerange=moderate|train-train-bookpeople=6|train-train-day=friday|train-train-departure=london king's cross|train-train-destination=london kings cross|train-train-leaveat=14:45
PMUL0994,restaurant-restaurant-area=centre|restaurant-restaurant-bookday=sunday|restaurant-restaurant-bookpeople=74|restaurant-restaurant-booktime=11:15|restaurant-restaurant-food=lebanese|restaurant-restaurant-name=ali baba|restaurant-restaurant-pricerange=moderate|train-train-arriveby=15:15|train-train-bookpeople=74|train-train-day=sunday|train-train-departure=cambridge|train-train-destination=london kings cross
PMUL0998,restaurant-restaurant-area=centre|restaurant-restaurant-bookday=monday|restaurant-restaurant-bookpeople=6|restaurant-restaurant-booktime=12:30|restaurant-restaurant-name=fitzbillies restaurant|restaurant-restaurant-pricerange=expensive|train-train-arriveby=12:00|train-train-bookpeople=6|train-train-day=monday|train-train-departure=cambridge|train-train-destination=london liverpool street
PMUL1521,hotel-hotel-name=hobsons house|train-train-arriveby=20:15|train-train-day=saturday|train-train-departure=cambridge|train-train-destination=leicester
PMUL1526,hotel-hotel-bookday=wednesday|hotel-hotel-bookpeople=07|hotel-hotel-bookstay=83|hotel-hotel-internet=sure|hotel-hotel-name=university arms hotel|hotel-hotel-pricerange=expensive|hotel-hotel-stars=4|hotel-hotel-type=hotel|train-train-day=monday|train-train-departure=cambridge|train-train-destination=ely|train-train-leaveat=09:00
PMUL1533,hotel-hotel-name=acorn guest house|hotel-hotel-parking=yes|hotel-hotel-pricerange=moderatel|hotel-hotel-stars=63 would fit the bill_ would you like me to book you passage?yes_ can you book for 4|train-train-bookpeople=4|train-train-day=saturday|train-train-departure=peterborough|train-train-destination=cambridge|train-train-leaveat=08:15
PMUL1537,hotel-hotel-area=north|hotel-hotel-name=ashley hotel and lovell lodge which would you like?i would like to hear about the ashley hotel|hotel-hotel-type=hotel|train-train-arriveby=16:30|train-train-day=saturday|train-train-departure=kings lynn|train-train-destination=cambridge
PMUL1593,hotel-hotel-bookday=friday|hotel-hotel-bookpeople=05|hotel-hotel-bookstay=05|hotel-hotel-name=ashley hotel|train-train-arriveby=15:00|train-train-day=wednesday|train-train-departure=cambridge|train-train-destination=bishops stortford
PMUL1600,hotel-hotel-area=east|hotel-hotel-bookday=saturday|hotel-hotel-bookpeople=7|hotel-hotel-bookstay=1|hotel-hotel-internet=yes|hotel-hotel-name=a and b guest house|hotel-hotel-parking=yes|hotel-hotel-stars=4|hotel-hotel-type=guesthouse|train-train-arriveby=11:00|train-train-day=saturday|train-train-departure=birmingham new street|train-train-destination=cambridge
PMUL1613,hotel-hotel-bookday=saturday|hotel-hotel-bookpeople=5|hotel-hotel-bookstay=30|hotel-hotel-internet=yes|hotel-hotel-name=alpha-milton guest house|hotel-hotel-stars=30|train-train-arriveby=14:30|train-train-day=tuesday|train-train-departure=cambridge|train-train-destination=ely
PMUL1623,hotel-hotel-area=east|hotel-hotel-pricerange=moderatel|hotel-hotel-type=guesthouse|train-train-bookpeople=51|train-train-day=wednesday|train-train-departure=cambridge|train-train-destination=broxbourne|train-train-leaveat=13:30
PMUL1657,hotel-hotel-name=autumn house hotel|train-train-bookpeople=45|train-train-day=monday|train-train-departure=cambridge|train-train-destination=stevenage|train-train-leaveat=15:45
PMUL1739,hotel-hotel-area=east|hotel-hotel-bookday=wednesday|hotel-hotel-bookpeople=32|hotel-hotel-bookstay=32|hotel-hotel-internet=yes|hotel-hotel-name=carolina bed and breakfast|hotel-hotel-pricerange=no|hotel-hotel-stars=32|train-train-bookpeople=32|train-train-day=wendesday|train-train-departure=peterborough|train-train-destination=cambridge|train-train-leaveat=18:00
PMUL1755,hotel-hotel-area=north|hotel-hotel-internet=yes|hotel-hotel-name=archway house|hotel-hotel-parking=yes|hotel-hotel-type=guesthouse|train-train-arriveby=14:15|train-train-bookpeople=8|train-train-day=saturday|train-train-departure=cambridge|train-train-destination=bishops stortford
PMUL1762,hotel-hotel-area=north|hotel-hotel-bookday=saturday|hotel-hotel-bookpeople=1|hotel-hotel-bookstay=5|hotel-hotel-internet=north|hotel-hotel-name=ashley hotel|hotel-hotel-stars=2|hotel-hotel-type=hotel|train-train-bookpeople=1|train-train-day=thursday|train-train-departure=cambridge|train-train-destination=broxbourne
PMUL1763,hotel-hotel-area=ular|hotel-hotel-bookday=friday|hotel-hotel-bookpeople=8|hotel-hotel-bookstay=21|hotel-hotel-name=alexander bed and breakfast|hotel-hotel-parking=yes|hotel-hotel-stars=4|hotel-hotel-type=guesthouse|train-train-arriveby=18:15|train-train-bookpeople=16|train-train-day=friday|train-train-destination=birmingham new street
PMUL1772,hotel-hotel-area=south|hotel-hotel-bookday=friday|hotel-hotel-bookpeople=17|hotel-hotel-bookstay=55|hotel-hotel-name=bridge guest house|hotel-hotel-type=guesthouse|train-train-bookpeople=17|train-train-day=friday|train-train-departure=kings lynn|train-train-destination=cambridge|train-train-leaveat=2pm
PMUL1775,hotel-hotel-bookday=monday|hotel-hotel-bookpeople=15|hotel-hotel-bookstay=24|hotel-hotel-name=carolina bed and breakfast|train-train-bookpeople=15|train-train-day=monday|train-train-departure=stansted airport|train-train-destination=cambridge|train-train-leaveat=08:15
PMUL1779,hotel-hotel-area=centre|hotel-hotel-bookday=friday|hotel-hotel-bookpeople=7|hotel-hotel-bookstay=3|hotel-hotel-internet=yes|hotel-hotel-name=hobsons house|hotel-hotel-parking=yes|hotel-hotel-pricerange=moderatel|hotel-hotel-stars=3|hotel-hotel-type=guesthouse|train-train-bookpeople=7|train-train-departure=stevenage|train-train-destination=stevenage|train-train-leaveat=13:45
PMUL1788,hotel-hotel-bookday=thursday|hotel-hotel-bookpeople=6|hotel-hotel-bookstay=01223|hotel-hotel-name=flinches bed and breakfast|train-train-arriveby=12:00|train-train-day=thursday|train-train-departure=leicester|train-train-destination=cambridge
PMUL1804,hotel-hotel-bookday=tuesday|hotel-hotel-bookpeople=8|hotel-hotel-bookstay=01223|hotel-hotel-name=limehouse
PMUL1809,hotel-hotel-area=south|hotel-hotel-bookday=sunday|hotel-hotel-bookpeople=5|hotel-hotel-bookstay=30|hotel-hotel-name=daylesbray lodge guest house|hotel-hotel-pricerange=moderatel|hotel-hotel-stars=4|train-train-arriveby=19:30|train-train-bookpeople=5|train-train-day=sunday|train-train-departure=peterborough|train-train-destination=cambridge
PMUL1811,hotel-hotel-bookday=sunday|hotel-hotel-bookpeople=3|hotel-hotel-bookstay=4|hotel-hotel-name=acorn guest house|hotel-hotel-parking=yes|hotel-hotel-pricerange=moderatel|hotel-hotel-type=guesthouse|train-train-bookpeople=3|train-train-day=thursday|train-train-departure=cambridge|train-train-destination=stansted airport|train-train-leaveat=14:45
PMUL1812,hotel-hotel-internet=no|hotel-hotel-pricerange=cheap|hotel-hotel-type=guesthouse|train-train-day=wednesday|train-train-departure=king's lynn|train-train-destination=cambridge|train-train-leaveat=13:45
